#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示時に掛ける数,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
61011131,[風/暗]物攻熟達 絕 Lv1,WIND/DARK MASTERY,風/暗屬性物理傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011131,
61011132,[風/暗]物攻熟達 絕 Lv2,WIND/DARK MASTERY,風/暗屬性物理傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011132,
61011133,[風/暗]物攻熟達 絕 Lv3,WIND/DARK MASTERY,風/暗屬性物理傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011133,
61011141,[光/暗]物攻熟達 絕 Lv1,LIGHT/DARK MASTERY,光/暗屬性物理傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011141,
61011142,[光/暗]物攻熟達 絕 Lv2,LIGHT/DARK MASTERY,光/暗屬性物理傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011142,
61011143,[光/暗]物攻熟達 絕 Lv3,LIGHT/DARK MASTERY,光/暗屬性物理傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011143,
61011151,[火/冰]魔攻熟達 絕 Lv1,FIRE/ICE MASTERY,火/冰屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011151,
61011152,[火/冰]魔攻熟達 絕 Lv2,FIRE/ICE MASTERY,火/冰屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011152,
61011153,[火/冰]魔攻熟達 絕 Lv3,FIRE/ICE MASTERY,火/冰屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011153,
61011161,[火/風]魔攻熟達 絕 Lv1,FIRE/WIND MASTERY,火/風屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011161,
61011162,[火/風]魔攻熟達 絕 Lv2,FIRE/WIND MASTERY,火/風屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011162,
61011163,[火/風]魔攻熟達 絕 Lv3,FIRE/WIND MASTERY,火/風屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011163,
61011171,[火/光]魔攻熟達 絕 Lv1,FIRE/LIGHT MASTERY,火/光屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011171,
61011172,[火/光]魔攻熟達 絕 Lv2,FIRE/LIGHT MASTERY,火/光屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011172,
61011173,[火/光]魔攻熟達 絕 Lv3,FIRE/LIGHT MASTERY,火/光屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011173,
61011181,[火/暗]魔攻熟達 絕 Lv1,FIRE/DARK MASTERY,火/暗屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011181,
61011182,[火/暗]魔攻熟達 絕 Lv2,FIRE/DARK MASTERY,火/暗屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011182,
61011183,[火/暗]魔攻熟達 絕 Lv3,FIRE/DARK MASTERY,火/暗屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011183,
61011191,[冰/風]魔攻熟達 絕 Lv1,ICE/WIND MASTERY,冰/風屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011191,
61011192,[冰/風]魔攻熟達 絕 Lv2,ICE/WIND MASTERY,冰/風屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011192,
61011193,[冰/風]魔攻熟達 絕 Lv3,ICE/WIND MASTERY,冰/風屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011193,
61011201,[冰/光]魔攻熟達 絕 Lv1,ICE/LIGHT MASTERY,冰/光屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011201,
61011202,[冰/光]魔攻熟達 絕 Lv2,ICE/LIGHT MASTERY,冰/光屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011202,
61011203,[冰/光]魔攻熟達 絕 Lv3,ICE/LIGHT MASTERY,冰/光屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011203,
61011211,[冰/暗]魔攻熟達 絕 Lv1,ICE/DARK MASTERY,冰/暗屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011211,
61011212,[冰/暗]魔攻熟達 絕 Lv2,ICE/DARK MASTERY,冰/暗屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011212,
61011213,[冰/暗]魔攻熟達 絕 Lv3,ICE/DARK MASTERY,冰/暗屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011213,
61011221,[風/光]魔攻熟達 絕 Lv1,WIND/LIGHT MASTERY,風/光屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011221,
61011222,[風/光]魔攻熟達 絕 Lv2,WIND/LIGHT MASTERY,風/光屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011222,
61011223,[風/光]魔攻熟達 絕 Lv3,WIND/LIGHT MASTERY,風/光屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011223,
61011231,[風/暗]魔攻熟達 絕 Lv1,WIND/DARK MASTERY,風/暗屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011231,
61011232,[風/暗]魔攻熟達 絕 Lv2,WIND/DARK MASTERY,風/暗屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011232,
61011233,[風/暗]魔攻熟達 絕 Lv3,WIND/DARK MASTERY,風/暗屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011233,
61011241,[光/暗]魔攻熟達 絕 Lv1,LIGHT/DARK MASTERY,光/暗屬性魔法傷害8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011241,
61011242,[光/暗]魔攻熟達 絕 Lv2,LIGHT/DARK MASTERY,光/暗屬性魔法傷害10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011242,
61011243,[光/暗]魔攻熟達 絕 Lv3,LIGHT/DARK MASTERY,光/暗屬性魔法傷害18%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011243,
61011251,[火/冰]物攻增強 絕 Lv1,FIRE/ICE ENHANCE,火/冰屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011251,
61011252,[火/冰]物攻增強 絕 Lv2,FIRE/ICE ENHANCE,火/冰屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011252,
61011253,[火/冰]物攻增強 絕 Lv3,FIRE/ICE ENHANCE,火/冰屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011253,
61011261,[火/風]物攻增強 絕 Lv1,FIRE/WIND ENHANCE,火/風屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011261,
61011262,[火/風]物攻增強 絕 Lv2,FIRE/WIND ENHANCE,火/風屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011262,
61011263,[火/風]物攻增強 絕 Lv3,FIRE/WIND ENHANCE,火/風屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011263,
61011271,[火/光]物攻增強 絕 Lv1,FIRE/LIGHT ENHANCE,火/光屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011271,
61011272,[火/光]物攻增強 絕 Lv2,FIRE/LIGHT ENHANCE,火/光屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011272,
61011273,[火/光]物攻增強 絕 Lv3,FIRE/LIGHT ENHANCE,火/光屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011273,
61011281,[火/暗]物攻增強 絕 Lv1,FIRE/DARK ENHANCE,火/暗屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011281,
61011282,[火/暗]物攻增強 絕 Lv2,FIRE/DARK ENHANCE,火/暗屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011282,
61011283,[火/暗]物攻增強 絕 Lv3,FIRE/DARK ENHANCE,火/暗屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011283,
61011291,[冰/風]物攻增強 絕 Lv1,ICE/WIND ENHANCE,冰/風屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011291,
61011292,[冰/風]物攻增強 絕 Lv2,ICE/WIND ENHANCE,冰/風屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011292,
61011293,[冰/風]物攻增強 絕 Lv3,ICE/WIND ENHANCE,冰/風屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011293,
61011301,[冰/光]物攻增強 絕 Lv1,ICE/LIGHT ENHANCE,冰/光屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011301,
61011302,[冰/光]物攻增強 絕 Lv2,ICE/LIGHT ENHANCE,冰/光屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011302,
61011303,[冰/光]物攻增強 絕 Lv3,ICE/LIGHT ENHANCE,冰/光屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011303,
61011311,[冰/暗]物攻增強 絕 Lv1,ICE/DARK ENHANCE,冰/暗屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011311,
61011312,[冰/暗]物攻增強 絕 Lv2,ICE/DARK ENHANCE,冰/暗屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011312,
61011313,[冰/暗]物攻增強 絕 Lv3,ICE/DARK ENHANCE,冰/暗屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011313,
61011321,[風/光]物攻增強 絕 Lv1,WIND/LIGHT ENHANCE,風/光屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011321,
61011322,[風/光]物攻增強 絕 Lv2,WIND/LIGHT ENHANCE,風/光屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011322,
61011323,[風/光]物攻增強 絕 Lv3,WIND/LIGHT ENHANCE,風/光屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011323,
61011331,[風/暗]物攻增強 絕 Lv1,WIND/DARK ENHANCE,風/暗屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011331,
61011332,[風/暗]物攻增強 絕 Lv2,WIND/DARK ENHANCE,風/暗屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011332,
61011333,[風/暗]物攻增強 絕 Lv3,WIND/DARK ENHANCE,風/暗屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011333,
61011341,[光/暗]物攻增強 絕 Lv1,LIGHT/DARK ENHANCE,光/暗屬性物理傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011341,
61011342,[光/暗]物攻增強 絕 Lv2,LIGHT/DARK ENHANCE,光/暗屬性物理傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011342,
61011343,[光/暗]物攻增強 絕 Lv3,LIGHT/DARK ENHANCE,光/暗屬性物理傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011343,
61011351,[火/冰]魔攻增強 絕 Lv1,FIRE/ICE ENHANCE,火/冰屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011351,
61011352,[火/冰]魔攻增強 絕 Lv2,FIRE/ICE ENHANCE,火/冰屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011352,
61011353,[火/冰]魔攻增強 絕 Lv3,FIRE/ICE ENHANCE,火/冰屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011353,
61011361,[火/風]魔攻增強 絕 Lv1,FIRE/WIND ENHANCE,火/風屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011361,
61011362,[火/風]魔攻增強 絕 Lv2,FIRE/WIND ENHANCE,火/風屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011362,
61011363,[火/風]魔攻增強 絕 Lv3,FIRE/WIND ENHANCE,火/風屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011363,
61011371,[火/光]魔攻增強 絕 Lv1,FIRE/LIGHT ENHANCE,火/光屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011371,
61011372,[火/光]魔攻增強 絕 Lv2,FIRE/LIGHT ENHANCE,火/光屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011372,
61011373,[火/光]魔攻增強 絕 Lv3,FIRE/LIGHT ENHANCE,火/光屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011373,
61011381,[火/暗]魔攻增強 絕 Lv1,FIRE/DARK ENHANCE,火/暗屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011381,
61011382,[火/暗]魔攻增強 絕 Lv2,FIRE/DARK ENHANCE,火/暗屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011382,
61011383,[火/暗]魔攻增強 絕 Lv3,FIRE/DARK ENHANCE,火/暗屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011383,
61011391,[冰/風]魔攻增強 絕 Lv1,ICE/WIND ENHANCE,冰/風屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011391,
61011392,[冰/風]魔攻增強 絕 Lv2,ICE/WIND ENHANCE,冰/風屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011392,
61011393,[冰/風]魔攻增強 絕 Lv3,ICE/WIND ENHANCE,冰/風屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011393,
61011401,[冰/光]魔攻增強 絕 Lv1,ICE/LIGHT ENHANCE,冰/光屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011401,
61011402,[冰/光]魔攻增強 絕 Lv2,ICE/LIGHT ENHANCE,冰/光屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011402,
61011403,[冰/光]魔攻增強 絕 Lv3,ICE/LIGHT ENHANCE,冰/光屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011403,
61011411,[冰/暗]魔攻增強 絕 Lv1,ICE/DARK ENHANCE,冰/暗屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011411,
61011412,[冰/暗]魔攻增強 絕 Lv2,ICE/DARK ENHANCE,冰/暗屬性魔法傷害上升效果14%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011412,
61011413,[冰/暗]魔攻增強 絕 Lv3,ICE/DARK ENHANCE,冰/暗屬性魔法傷害上升效果24%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011413,
61011421,[風/光]魔攻增強 絕 Lv1,WIND/LIGHT ENHANCE,風/光屬性魔法傷害上升效果10%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61011421,
