#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
61002273,[火/光]魔一闪 极 Lv3,fire/light slasher,火/光属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002273,
61002281,[火/暗]魔一闪 极 Lv1,fire/dark slasher,火/暗属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002281,
61002282,[火/暗]魔一闪 极 Lv2,fire/dark slasher,火/暗属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002282,
61002283,[火/暗]魔一闪 极 Lv3,fire/dark slasher,火/暗属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002283,
61002291,[冰/风]魔一闪 极 Lv1,ice/wind slasher,冰/风属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002291,
61002292,[冰/风]魔一闪 极 Lv2,ice/wind slasher,冰/风属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002292,
61002293,[冰/风]魔一闪 极 Lv3,ice/wind slasher,冰/风属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002293,
61002301,[冰/光]魔一闪 极 Lv1,ice/light slasher,冰/光属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002301,
61002302,[冰/光]魔一闪 极 Lv2,ice/light slasher,冰/光属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002302,
61002303,[冰/光]魔一闪 极 Lv3,ice/light slasher,冰/光属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002303,
61002311,[冰/暗]魔一闪 极 Lv1,ice/dark slasher,冰/暗属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002311,
61002312,[冰/暗]魔一闪 极 Lv2,ice/dark slasher,冰/暗属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002312,
61002313,[冰/暗]魔一闪 极 Lv3,ice/dark slasher,冰/暗属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002313,
61002321,[风/光]魔一闪 极 Lv1,wind/light slasher,风/光属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002321,
61002322,[风/光]魔一闪 极 Lv2,wind/light slasher,风/光属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002322,
61002323,[风/光]魔一闪 极 Lv3,wind/light slasher,风/光属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002323,
61002331,[风/暗]魔一闪 极 Lv1,wind/dark slasher,风/暗属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002331,
61002332,[风/暗]魔一闪 极 Lv2,wind/dark slasher,风/暗属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002332,
61002333,[风/暗]魔一闪 极 Lv3,wind/dark slasher,风/暗属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002333,
61002341,[光/暗]魔一闪 极 Lv1,light/dark slasher,光/暗属性的魔法暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002341,
61002342,[光/暗]魔一闪 极 Lv2,light/dark slasher,光/暗属性的魔法暴击率提升4.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002342,
61002343,[光/暗]魔一闪 极 Lv3,light/dark slasher,光/暗属性的魔法暴击率提升8%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002343,
61007901,物攻熟练 极 Lv1,physical mastery,物理伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007901,
61007902,物攻熟练 极 Lv2,physical mastery,物理伤害提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007902,
61007903,物攻熟练 极 Lv3,physical mastery,物理伤害提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007903,
61007911,魔攻熟练 极 Lv1,magic mastery,魔法伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007911,
61007912,魔攻熟练 极 Lv2,magic mastery,魔法伤害提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007912,
61007913,魔攻熟练 极 Lv3,magic mastery,魔法伤害提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007913,
61007921,物魔熟练 极 Lv1,physical/magic mastery,伤害提升0.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007921,
61007922,物魔熟练 极 Lv2,physical/magic mastery,伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007922,
61007923,物魔熟练 极 Lv3,physical/magic mastery,伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007923,
61007931,物攻增强 极 Lv1,physical enhance,物理伤害提升效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007931,
61007932,物攻增强 极 Lv2,physical enhance,物理伤害提升效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007932,
61007933,物攻增强 极 Lv3,physical enhance,物理伤害提升效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007933,
61007941,魔攻增强 极 Lv1,magic enhance,魔法伤害提升效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007941,
61007942,魔攻增强 极 Lv2,magic enhance,魔法伤害提升效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007942,
61007943,魔攻增强 极 Lv3,magic enhance,魔法伤害提升效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007943,
61007951,物魔攻增强 极 Lv1,physical/magic enhance,伤害提升效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007951,
61007952,物魔攻增强 极 Lv2,physical/magic enhance,伤害提升效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007952,
61007953,物魔攻增强 极 Lv3,physical/magic enhance,伤害提升效果提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007953,
61007961,物防增强 极 Lv1,physical protect,物理防御提升效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007961,
61007962,物防增强 极 Lv2,physical protect,物理防御提升效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007962,
61007963,物防增强 极 Lv3,physical protect,物理防御提升效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007963,
61007971,魔防增强 极 Lv1,magic protect,魔法防御提升效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007971,
61007972,魔防增强 极 Lv2,magic protect,魔法防御提升效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007972,
61007973,魔防增强 极 Lv3,magic protect,魔法防御提升效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007973,
61007981,物魔防增强 极 Lv1,physical/magic protect,防御提升效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007981,
61007982,物魔防增强 极 Lv2,physical/magic protect,防御提升效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007982,
61007983,物魔防增强 极 Lv3,physical/magic protect,防御提升效果提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007983,
61007991,物攻弱化 极 Lv1,physical weaken,物理伤害降低效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007991,
61007992,物攻弱化 极 Lv2,physical weaken,物理伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007992,
61007993,物攻弱化 极 Lv3,physical weaken,物理伤害降低效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007993,
61008001,魔攻弱化 极 Lv1,magic weaken,魔法伤害降低效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008001,
61008002,魔攻弱化 极 Lv2,magic weaken,魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008002,
61008003,魔攻弱化 极 Lv3,magic weaken,魔法伤害降低效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008003,
61008011,物魔攻弱化 极 Lv1,physical/magic weaken,伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008011,
61008012,物魔攻弱化 极 Lv2,physical/magic weaken,伤害降低效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008012,
61008013,物魔攻弱化 极 Lv3,physical/magic weaken,伤害降低效果提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008013,
61008021,物防弱化 极 Lv1,physical decay,物理防御降低效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008021,
61008022,物防弱化 极 Lv2,physical decay,物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008022,
61008023,物防弱化 极 Lv3,physical decay,物理防御降低效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008023,
61008031,魔防弱化 极 Lv1,magic decay,魔法防御降低效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008031,
61008032,魔防弱化 极 Lv2,magic decay,魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008032,
61008033,魔防弱化 极 Lv3,magic decay,魔法防御降低效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008033,
61008041,物魔防弱化 极 Lv1,physical/magic decay,防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008041,
61008042,物魔防弱化 极 Lv2,physical/magic decay,防御降低效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008042,
61008043,物魔防弱化 极 Lv3,physical/magic decay,防御降低效果提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008043,
61008051,治疗熟练 极 Lv1,medic mastery,恢复效果提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008051,
61008052,治疗熟练 极 Lv2,medic mastery,恢复效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008052,
61008053,治疗熟练 极 Lv3,medic mastery,恢复效果提升5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008053,
61008061,物一闪 极 Lv1,physical slasher,物理暴击率提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008061,
61008062,物一闪 极 Lv2,physical slasher,物理暴击率提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008062,
61008063,物一闪 极 Lv3,physical slasher,物理暴击率提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008063,
61008071,魔一闪 极 Lv1,magic slasher,魔法暴击率提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008071,
61008072,魔一闪 极 Lv2,magic slasher,魔法暴击率提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008072,
61008073,魔一闪 极 Lv3,magic slasher,魔法暴击率提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008073,
61008081,物魔一闪 极 Lv1,physical/magic slasher,暴击率提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008081,
61008082,物魔一闪 极 Lv2,physical/magic slasher,暴击率提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008082,
61008083,物魔一闪 极 Lv3,physical/magic slasher,暴击率提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008083,
61008091,[火/冰]物魔熟练 极 Lv1,fire/ice mastery,火/冰属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008091,
61008092,[火/冰]物魔熟练 极 Lv2,fire/ice mastery,火/冰属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008092,
61008093,[火/冰]物魔熟练 极 Lv3,fire/ice mastery,火/冰属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008093,
61008101,[火/风]物魔熟练 极 Lv1,fire/wind mastery,火/风属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008101,
61008102,[火/风]物魔熟练 极 Lv2,fire/wind mastery,火/风属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008102,
61008103,[火/风]物魔熟练 极 Lv3,fire/wind mastery,火/风属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008103,
61008111,[火/光]物魔熟练 极 Lv1,fire/light mastery,火/光属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008111,
61008112,[火/光]物魔熟练 极 Lv2,fire/light mastery,火/光属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008112,
61008113,[火/光]物魔熟练 极 Lv3,fire/light mastery,火/光属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008113,
61008121,[火/暗]物魔熟练 极 Lv1,fire/dark mastery,火/暗属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008121,
61008122,[火/暗]物魔熟练 极 Lv2,fire/dark mastery,火/暗属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008122,
61008123,[火/暗]物魔熟练 极 Lv3,fire/dark mastery,火/暗属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008123,
61008131,[冰/风]物魔熟练 极 Lv1,ice/wind mastery,冰/风属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008131,
61008132,[冰/风]物魔熟练 极 Lv2,ice/wind mastery,冰/风属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008132,
61008133,[冰/风]物魔熟练 极 Lv3,ice/wind mastery,冰/风属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008133,
61008141,[冰/光]物魔熟练 极 Lv1,ice/light mastery,冰/光属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008141,
61008142,[冰/光]物魔熟练 极 Lv2,ice/light mastery,冰/光属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008142,
61008143,[冰/光]物魔熟练 极 Lv3,ice/light mastery,冰/光属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008143,
61008151,[冰/暗]物魔熟练 极 Lv1,ice/dark mastery,冰/暗属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008151,
61008152,[冰/暗]物魔熟练 极 Lv2,ice/dark mastery,冰/暗属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008152,
61008153,[冰/暗]物魔熟练 极 Lv3,ice/dark mastery,冰/暗属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008153,
61008161,[风/光]物魔熟练 极 Lv1,wind/light mastery,风/光属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008161,
61008162,[风/光]物魔熟练 极 Lv2,wind/light mastery,风/光属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008162,
61008163,[风/光]物魔熟练 极 Lv3,wind/light mastery,风/光属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008163,
61008171,[风/暗]物魔熟练 极 Lv1,wind/dark mastery,风/暗属性的伤害提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008171,
61008172,[风/暗]物魔熟练 极 Lv2,wind/dark mastery,风/暗属性的伤害提升2%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008172,
61008173,[风/暗]物魔熟练 极 Lv3,wind/dark mastery,风/暗属性的伤害提升4%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008173,
