#ID,메인명,서브명,설명,스킬 효과값 표시 파라미터 번호,스킬 효과값 표시 기능 번호,스킬 효과값 표시시 걸리는 숫자,스킬 효과값 표시 타입,음성 번호,분류,종류,속성,직업 타입,물리or마법,코스트,우선도,,스킬 랭크,헤이트 배율,타겟,발동 타이밍,지속 턴,조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,속성 덱 콤보,기능,,,,,,,,
#,(P9/E12글자),(14글자),,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,1장별 배율 상승,발동 조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,우선도,기능ID,
61012053,[불/얼음]치료숙달 절 Lv3,파이어/아이스 메딕,불/얼음의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012053,
61012061,[불/바람]치료숙달 절 Lv1,파이어/윈드 메딕,불/바람의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012061,
61012062,[불/바람]치료숙달 절 Lv2,파이어/윈드 메딕,불/바람의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012062,
61012063,[불/바람]치료숙달 절 Lv3,파이어/윈드 메딕,불/바람의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012063,
61012071,[불/빛]치료숙달 절 Lv1,파이어/라이트 메딕,불/빛의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012071,
61012072,[불/빛]치료숙달 절 Lv2,파이어/라이트 메딕,불/빛의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012072,
61012073,[불/빛]치료숙달 절 Lv3,파이어/라이트 메딕,불/빛의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012073,
61012081,[불/어둠]치료숙달 절 Lv1,파이어/다크 메딕,불/어둠의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012081,
61012082,[불/어둠]치료숙달 절 Lv2,파이어/다크 메딕,불/어둠의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012082,
61012083,[불/어둠]치료숙달 절 Lv3,파이어/다크 메딕,불/어둠의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012083,
61012091,[얼음/바람]치료숙달 절 Lv1,아이스/윈드 메딕,얼음/바람의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012091,
61012092,[얼음/바람]치료숙달 절 Lv2,아이스/윈드 메딕,얼음/바람의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012092,
61012093,[얼음/바람]치료숙달 절 Lv3,아이스/윈드 메딕,얼음/바람의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012093,
61012101,[얼음/빛]치료숙달 절 Lv1,아이스/라이트 메딕,얼음/빛의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012101,
61012102,[얼음/빛]치료숙달 절 Lv2,아이스/라이트 메딕,얼음/빛의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012102,
61012103,[얼음/빛]치료숙달 절 Lv3,아이스/라이트 메딕,얼음/빛의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012103,
61012111,[얼음/어둠]치료숙달 절 Lv1,아이스/다크 메딕,얼음/어둠의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012111,
61012112,[얼음/어둠]치료숙달 절 Lv2,아이스/다크 메딕,얼음/어둠의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012112,
61012113,[얼음/어둠]치료숙달 절 Lv3,아이스/다크 메딕,얼음/어둠의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012113,
61012121,[바람/빛]치료숙달 절 Lv1,윈드/라이트 메딕,바람/빛의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012121,
61012122,[바람/빛]치료숙달 절 Lv2,윈드/라이트 메딕,바람/빛의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012122,
61012123,[바람/빛]치료숙달 절 Lv3,윈드/라이트 메딕,바람/빛의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012123,
61012131,[바람/어둠]치료숙달 절 Lv1,윈드/다크 메딕,바람/어둠의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012131,
61012132,[바람/어둠]치료숙달 절 Lv2,윈드/다크 메딕,바람/어둠의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012132,
61012133,[바람/어둠]치료숙달 절 Lv3,윈드/다크 메딕,바람/어둠의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012133,
61012141,[빛/어둠]치료숙달 절 Lv1,라이트/다크 메딕,빛/어둠의 회복 효과를 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012141,
61012142,[빛/어둠]치료숙달 절 Lv2,라이트/다크 메딕,빛/어둠의 회복 효과를 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012142,
61012143,[빛/어둠]치료숙달 절 Lv3,라이트/다크 메딕,빛/어둠의 회복 효과를 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012143,
61012151,[불/얼음]물일섬 절 Lv1,파이어/아이스 슬래셔,불/얼음의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012151,
61012152,[불/얼음]물일섬 절 Lv2,파이어/아이스 슬래셔,불/얼음의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012152,
61012153,[불/얼음]물일섬 절 Lv3,파이어/아이스 슬래셔,불/얼음의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012153,
61012161,[불/바람]물일섬 절 Lv1,파이어/윈드 슬래셔,불/바람의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012161,
61012162,[불/바람]물일섬 절 Lv2,파이어/윈드 슬래셔,불/바람의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012162,
61012163,[불/바람]물일섬 절 Lv3,파이어/윈드 슬래셔,불/바람의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012163,
61012171,[불/빛]물일섬 절 Lv1,파이어/라이트 슬래셔,불/빛의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012171,
61012172,[불/빛]물일섬 절 Lv2,파이어/라이트 슬래셔,불/빛의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012172,
61012173,[불/빛]물일섬 절 Lv3,파이어/라이트 슬래셔,불/빛의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012173,
61012181,[불/어둠]물일섬 절 Lv1,파이어/다크 슬래셔,불/어둠의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012181,
61012182,[불/어둠]물일섬 절 Lv2,파이어/다크 슬래셔,불/어둠의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012182,
61012183,[불/어둠]물일섬 절 Lv3,파이어/다크 슬래셔,불/어둠의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012183,
61012191,[얼음/바람]물일섬 절 Lv1,아이스/윈드 슬래셔,얼음/바람의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012191,
61012192,[얼음/바람]물일섬 절 Lv2,아이스/윈드 슬래셔,얼음/바람의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012192,
61012193,[얼음/바람]물일섬 절 Lv3,아이스/윈드 슬래셔,얼음/바람의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012193,
61012201,[얼음/빛]물일섬 절 Lv1,아이스/라이트 슬래셔,얼음/빛의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012201,
61012202,[얼음/빛]물일섬 절 Lv2,아이스/라이트 슬래셔,얼음/빛의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012202,
61012203,[얼음/빛]물일섬 절 Lv3,아이스/라이트 슬래셔,얼음/빛의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012203,
61012211,[얼음/어둠]물일섬 절 Lv1,아이스/다크 슬래셔,얼음/어둠의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012211,
61012212,[얼음/어둠]물일섬 절 Lv2,아이스/다크 슬래셔,얼음/어둠의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012212,
61012213,[얼음/어둠]물일섬 절 Lv3,아이스/다크 슬래셔,얼음/어둠의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012213,
61012221,[바람/빛]물일섬 절 Lv1,윈드/라이트 슬래셔,바람/빛의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012221,
61012222,[바람/빛]물일섬 절 Lv2,윈드/라이트 슬래셔,바람/빛의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012222,
61012223,[바람/빛]물일섬 절 Lv3,윈드/라이트 슬래셔,바람/빛의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012223,
61012231,[바람/어둠]물일섬 절 Lv1,윈드/다크 슬래셔,바람/어둠의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012231,
61012232,[바람/어둠]물일섬 절 Lv2,윈드/다크 슬래셔,바람/어둠의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012232,
61012233,[바람/어둠]물일섬 절 Lv3,윈드/다크 슬래셔,바람/어둠의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012233,
61012241,[빛/어둠]물일섬 절 Lv1,라이트/다크 슬래셔,빛/어둠의 물리 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012241,
61012242,[빛/어둠]물일섬 절 Lv2,라이트/다크 슬래셔,빛/어둠의 물리 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012242,
61012243,[빛/어둠]물일섬 절 Lv3,라이트/다크 슬래셔,빛/어둠의 물리 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012243,
61012251,[불/얼음]마일섬 절 Lv1,파이어/아이스 슬래셔,불/얼음의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012251,
61012252,[불/얼음]마일섬 절 Lv2,파이어/아이스 슬래셔,불/얼음의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012252,
61012253,[불/얼음]마일섬 절 Lv3,파이어/아이스 슬래셔,불/얼음의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012253,
61012261,[불/바람]마일섬 절 Lv1,파이어/윈드 슬래셔,불/바람의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012261,
61012262,[불/바람]마일섬 절 Lv2,파이어/윈드 슬래셔,불/바람의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012262,
61012263,[불/바람]마일섬 절 Lv3,파이어/윈드 슬래셔,불/바람의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012263,
61012271,[불/빛]마일섬 절 Lv1,파이어/라이트 슬래셔,불/빛의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012271,
61012272,[불/빛]마일섬 절 Lv2,파이어/라이트 슬래셔,불/빛의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012272,
61012273,[불/빛]마일섬 절 Lv3,파이어/라이트 슬래셔,불/빛의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012273,
61012281,[불/어둠]마일섬 절 Lv1,파이어/다크 슬래셔,불/어둠의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012281,
61012282,[불/어둠]마일섬 절 Lv2,파이어/다크 슬래셔,불/어둠의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012282,
61012283,[불/어둠]마일섬 절 Lv3,파이어/다크 슬래셔,불/어둠의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012283,
61012291,[얼음/바람]마일섬 절 Lv1,아이스/윈드 슬래셔,얼음/바람의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012291,
61012292,[얼음/바람]마일섬 절 Lv2,아이스/윈드 슬래셔,얼음/바람의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012292,
61012293,[얼음/바람]마일섬 절 Lv3,아이스/윈드 슬래셔,얼음/바람의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012293,
61012301,[얼음/빛]마일섬 절 Lv1,아이스/라이트 슬래셔,얼음/빛의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012301,
61012302,[얼음/빛]마일섬 절 Lv2,아이스/라이트 슬래셔,얼음/빛의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012302,
61012303,[얼음/빛]마일섬 절 Lv3,아이스/라이트 슬래셔,얼음/빛의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012303,
61012311,[얼음/어둠]마일섬 절 Lv1,아이스/다크 슬래셔,얼음/어둠의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012311,
61012312,[얼음/어둠]마일섬 절 Lv2,아이스/다크 슬래셔,얼음/어둠의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012312,
61012313,[얼음/어둠]마일섬 절 Lv3,아이스/다크 슬래셔,얼음/어둠의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012313,
61012321,[바람/빛]마일섬 절 Lv1,윈드/라이트 슬래셔,바람/빛의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012321,
61012322,[바람/빛]마일섬 절 Lv2,윈드/라이트 슬래셔,바람/빛의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012322,
61012323,[바람/빛]마일섬 절 Lv3,윈드/라이트 슬래셔,바람/빛의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012323,
61012331,[바람/어둠]마일섬 절 Lv1,윈드/다크 슬래셔,바람/어둠의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012331,
61012332,[바람/어둠]마일섬 절 Lv2,윈드/다크 슬래셔,바람/어둠의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012332,
61012333,[바람/어둠]마일섬 절 Lv3,윈드/다크 슬래셔,바람/어둠의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012333,
61012341,[빛/어둠]마일섬 절 Lv1,라이트/다크 슬래셔,빛/어둠의 마법 크리티컬 확률을 6% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012341,
61012342,[빛/어둠]마일섬 절 Lv2,라이트/다크 슬래셔,빛/어둠의 마법 크리티컬 확률을 9% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012342,
61012343,[빛/어둠]마일섬 절 Lv3,라이트/다크 슬래셔,빛/어둠의 마법 크리티컬 확률을 16% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012343,
