#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,属性デッキコンボ,機能,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,優先度,機能ID,
44082205,風の恩恵,部位②,全体INTUP：MND*100（3T）,,,,,,SUPPORT,WIND,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44082205,
44082206,風の恩恵,部位②,全体INTUP：MND*100（2T）,,,,,,SUPPORT,WIND,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44082206,
#ルー,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44083001,静止する世界,本体,全体魔法攻撃：INT*150,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083001,
44083002,眩しき世界,本体,全体魔法攻撃：INT*100,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083002,
44083003,悪意の排除,本体,全体デバフ解除,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44083003,
44083004,力の抑制,本体,全体ATK & INT DOWN：MND*100(3T),,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44083004,
44083005,圧縮,部位①,単体物理攻撃：ATK：100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44083005,
44083006,筋力の衰弱,部位②,全体DEF DOWN：固定値,,,,,,JAMMING,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083006,
44083007,精神の摩耗,部位②,全体MDEF DOWN：固定値,,,,,,JAMMING,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083007,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,
44083101,静止する世界,本体,全体魔法攻撃：INT*150,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083101,
44083102,眩しき世界,本体,全体魔法攻撃：INT*100,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083102,
44083103,悪意の排除,本体,全体デバフ解除,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44083103,
44083104,力の抑制,本体,全体ATK & INT DOWN：MND*100(3T),,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44083104,
44083105,圧縮,部位①,単体物理攻撃：ATK：100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44083105,
44083106,筋力の衰弱,部位②,全体DEF DOWN：固定値,,,,,,JAMMING,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083106,
44083107,精神の摩耗,部位②,全体MDEF DOWN：固定値,,,,,,JAMMING,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083107,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,
44083201,静止する世界,本体,全体魔法攻撃：INT*150,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083201,
44083202,眩しき世界,本体,全体魔法攻撃：INT*100,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083202,
44083203,悪意の排除,本体,全体デバフ解除,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44083203,
44083204,力の抑制,本体,全体ATK & INT DOWN：MND*100(3T),,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44083204,
44083205,圧縮,部位①,単体物理攻撃：ATK：100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44083205,
44083206,筋力の衰弱,部位②,全体DEF DOWN：固定値,,,,,,JAMMING,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083206,
44083207,精神の摩耗,部位②,全体MDEF DOWN：固定値,,,,,,JAMMING,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44083207,
#エインセル,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44084001,くらえー！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084001,
44084002,よくも商売道具を！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44084002,
44084003,宵闇の鼓動,部位①,全体ATKUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44084003,
44084004,ハウリング,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084004,
44084005,漆黒の帳,部位②,全体DEF＆MDEFUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44084005,
44084006,イリュージョン,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084006,
44084007,イリュージョン,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084007,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44084101,くらえー！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084101,
44084102,よくも商売道具を！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44084102,
44084103,宵闇の鼓動,部位①,全体ATKUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44084103,
44084104,ハウリング,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084104,
44084105,漆黒の帳,部位②,全体DEF＆MDEFUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44084105,
44084106,イリュージョン,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084106,
44084107,イリュージョン,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084107,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44084201,くらえー！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084201,
44084202,よくも商売道具を！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44084202,
44084203,宵闇の鼓動,部位①,全体ATKUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44084203,
44084204,ハウリング,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084204,
44084205,漆黒の帳,部位②,全体DEF＆MDEFUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,44084205,
44084206,イリュージョン,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084206,
44084207,イリュージョン,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44084207,
# 20161018_PSO2グループ,,,,,,,,,,,,,,,,,,,,,,,,,
#PSO2型リサ,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44221101,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221101,
44221102,お仕置きですよお！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44221102,
44221103,ウィークバレット,本体,全体物理防御デバフ：MND*100(4T),,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44221103,
44221104,踊ってくださいねえ,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221104,
44221105,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221105,
44221106,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221106,
44221107,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221107,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,
44221201,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221201,
44221202,お仕置きですよお！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44221202,
44221203,ウィークバレット,本体,全体物理防御デバフ：MND*100(4T),,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44221203,
44221204,踊ってくださいねえ,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221204,
44221205,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221205,
44221206,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221206,
44221207,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221207,
44221208,スタングレネード,部位②,全体魔法攻撃：INT*100,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44221208,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,
44221301,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221301,
44221302,お仕置きですよお！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44221302,
44221303,ウィークバレット,本体,全体物理防御デバフ：MND*100(4T),,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44221303,
44221304,踊ってくださいねえ,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221304,
44221305,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221305,
44221306,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221306,
44221307,,部位①,単体物理攻撃：ATK*100（対象ランダム）,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44221307,
44221308,スタングレネード,部位②,全体魔法攻撃：INT*100,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44221308,
#ダークファルス【敗者】,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44222101,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44222101,
44222102,式にゴミがッ！？,本体,,,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,SELF,,,,,,44222102,
44222103,我が名はルーサー,本体,セリフのみ,,,,,,NULL,NULL,,ALL,,91,91,RANK1,,SELF,,,,,,44222103,
44222104,全知そのものだ！,本体,セリフのみ,,,,,,NULL,NULL,,ALL,,91,91,RANK1,,SELF,,,,,,44222104,
44222105,カタストロフ・レイ,本体,全体魔法攻撃：INT*150（防御無視）,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44222105,
44222106,イレギュラーめ！,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222106,
44222107,,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222107,
44222108,見苦しい！,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222108,
44222109,,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222109,
44222110,深遠と崩壊の先に！,部位①,単体魔法攻撃 & 【本体】INTUP(2T)：INT*100 & MND*100(2T),,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222110,
44222111,,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222111,
44222112,全知へ至る道がある！,部位②,単体魔法攻撃 & 【本体】INTUP(2T)：INT*100 & MND*100(2T),,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222112,
44222113,,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222113,
44222150,,部位①,深淵と破壊の先に！のバフ効果,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44222150,
44222151,,部位②,全知へ至る道がある！バフ効果,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44222151,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,
44222201,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44222201,
44222202,式にゴミがッ！？,本体,,,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,SELF,,,,,,44222202,
44222203,我が名はルーサー,本体,セリフのみ,,,,,,NULL,NULL,,ALL,,91,91,RANK1,,SELF,,,,,,44222203,
44222204,全知そのものだ！,本体,セリフのみ,,,,,,NULL,NULL,,ALL,,91,91,RANK1,,SELF,,,,,,44222204,
44222205,カタストロフ・レイ,本体,全体魔法攻撃：INT*150（防御無視）,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44222205,
44222206,イレギュラーめ！,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222206,
44222207,,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222207,
44222208,見苦しい！,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222208,
44222209,,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222209,
44222210,深遠と崩壊の先に！,部位①,単体魔法攻撃 & 【本体】INTUP(2T)：INT*100 & MND*100(2T),,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222210,
44222211,,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222211,
44222212,全知へ至る道がある！,部位②,単体魔法攻撃 & 【本体】INTUP(2T)：INT*100 & MND*100(2T),,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222212,
44222213,,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222213,
44222250,,部位①,深淵と破壊の先に！のバフ効果,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44222250,
44222251,,部位②,全知へ至る道がある！バフ効果,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44222251,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,
44222301,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44222301,
44222302,式にゴミがッ！？,本体,,,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,SELF,,,,,,44222302,
44222303,我が名はルーサー,本体,セリフのみ,,,,,,NULL,NULL,,ALL,,91,91,RANK1,,SELF,,,,,,44222303,
44222304,全知そのものだ！,本体,セリフのみ,,,,,,NULL,NULL,,ALL,,91,91,RANK1,,SELF,,,,,,44222304,
44222305,カタストロフ・レイ,本体,全体魔法攻撃：INT*150（防御無視）,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44222305,
44222306,イレギュラーめ！,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222306,
44222307,,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222307,
44222308,見苦しい！,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222308,
44222309,,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222309,
44222310,深遠と崩壊の先に！,部位①,単体魔法攻撃 & 【本体】INTUP(2T)：INT*100 & MND*100(2T),,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222310,
44222311,,部位①,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222311,
44222312,全知へ至る道がある！,部位②,単体魔法攻撃 & 【本体】INTUP(2T)：INT*100 & MND*100(2T),,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222312,
44222313,,部位②,単体魔法攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44222313,
44222350,,部位①,深淵と破壊の先に！のバフ効果,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44222350,
44222351,,部位②,全知へ至る道がある！バフ効果,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44222351,
#PSO2型ゼノ,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44223101,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223101,
44223102,調子が出てきたぜ！,本体,全体ATKUP：MND*100（4T）,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44223102,
44223103,シュトレツヴァイ,本体,全体物理攻撃：ATK*80,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44223103,
44223104,エインラケーテン,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223104,
44223105,スラッシュレイヴ,部位①,単体物理攻撃：ATK*80（同一対象2回）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223105,
44223106,,部位①,単体物理攻撃：ATK*80（2撃目）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223106,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44223201,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223201,
44223202,調子が出てきたぜ！,本体,全体ATKUP：MND*100（4T）,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44223202,
44223203,シュトレツヴァイ,本体,全体物理攻撃：ATK*80,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44223203,
44223204,エインラケーテン,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223204,
44223205,スラッシュレイヴ,部位①,単体物理攻撃：ATK*80（同一対象2回）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223205,
44223206,,部位①,単体物理攻撃：ATK*80（2撃目）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223206,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44223301,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223301,
44223302,奥の手、行くぜ！,本体,単体ATKUP：MND*100（永続）,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44223302,
44223303,シュトレツヴァイ,本体,全体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44223303,
44223304,調子が出てきたぜ！,本体,全体ATKUP：MND*100（4T）,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44223304,
44223305,シュトレイツヴァイ,本体,全体物理攻撃：ATK*80,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44223305,
44223306,エインラケーテン,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223306,
44223307,スラッシュレイヴ,部位①,単体物理攻撃：ATK*80（同一対象2回）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223307,
44223308,,部位①,単体物理攻撃：ATK*80（2撃目）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44223308,
#PSO2型カトリ,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44224101,強くなった気分ですわ！,本体,全体ATKUP：MND*100（2T）,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,0,44224101,
44224101,強くなった気分ですわ！,本体,全体INTUP：MND*100（2T）,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,RANDOM,50,,1,44224102,
44224103,イモータルダーヴ,本体,全体魔法攻撃：INT*100,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44224103,
44224104,ディストラクトウィング,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224104,
44224105,ケストレルランページ,部位②,単体物理攻撃：ATK*70,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224105,
44224106,,部位②,単体物理攻撃：ATK*70,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224106,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44224201,強くなった気分ですわ！,本体,全体ATKUP：MND*100（2T）,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,0,44224201,
44224201,強くなった気分ですわ！,本体,全体INTUP：MND*100（2T）,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,RANDOM,50,,1,44224202,
44224203,イモータルダーヴ,本体,全体魔法攻撃：INT*100,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44224203,
44224204,ディストラクトウィング,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224204,
44224205,ケストレルランページ,部位②,単体物理攻撃：ATK*70,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224205,
44224206,,部位②,単体物理攻撃：ATK*70,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224206,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44224301,強くなった気分ですわ！,本体,全体ATKUP：MND*100（2T）,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,0,44224301,
44224301,強くなった気分ですわ！,本体,全体INTUP：MND*100（2T）,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,RANDOM,50,,1,44224302,
44224303,イモータルダーヴ,本体,全体魔法攻撃：INT*100,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44224303,
44224304,ディストラクトウィング,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224304,
44224305,ケストレルランページ,部位②,単体物理攻撃：ATK*70,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224305,
44224306,,部位②,単体物理攻撃：ATK*70,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44224306,
#PSO2型イオ,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44225101,,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44225101,
44225102,マスターシュート,部位①,全体物理攻撃：ATK*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44225102,
44225103,ペネトレイトアロウ,部位①,単体物理攻撃：ATK*100（50％防御無視）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44225103,
44225104,トリットシューター,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44225104,
44225105,支援/PP回復E,部位②,全体ATKUP：MND*100（永続）,,,,,,SUPPORT,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44225105,
