#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,属性デッキコンボ,機能,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,優先度,機能ID,
44204102,麗しの君へわが命を！,,【スキル行動】全体ダメージ光攻撃（物理）： ATK * 50,,0,,,,ATTACK,LIGHT,NULL,PHYSICS,,41,41,RANK1,0,USER_ALL,,,,,,44204102,
44204103,麗しの君へ全財産を！,,【スキル行動】全体ダメージ光攻撃（物理）： ATK * 50,,0,,,,ATTACK,LIGHT,NULL,PHYSICS,,41,41,RANK1,0,USER_ALL,,,,,,44204103,
44204104,私がほしいのね……だめよ,,【スキル行動】自己DEFアップ： MND * 100,,0,,,,DEFENSE,NULL,NULL,MAGIC,,11,11,RANK1,0,ENEMY_ALL,,,,,,44204104,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44204201,まだまだじらしてあげる,,【スキル行動】自己DEFアップ： MND * 100,,0,,,,DEFENSE,NULL,NULL,MAGIC,,11,11,RANK1,0,ENEMY_ALL,,,,,,44204201,
44204202,麗しの君へわが命を！,,【スキル行動】全体ダメージ光攻撃（物理）： ATK * 50,,0,,,,ATTACK,LIGHT,NULL,PHYSICS,,41,41,RANK1,0,USER_ALL,,,,,,44204202,
44204203,麗しの君へ全財産を！,,【スキル行動】全体ダメージ光攻撃（物理）： ATK * 50,,0,,,,ATTACK,LIGHT,NULL,PHYSICS,,41,41,RANK1,0,USER_ALL,,,,,,44204203,
44204204,私がほしいのね……だめよ,,【スキル行動】自己DEFアップ： MND * 100,,0,,,,DEFENSE,NULL,NULL,MAGIC,,11,11,RANK1,0,ENEMY_ALL,,,,,,44204204,
#聖罰型グィネヴィア,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44205001,もう帰りたいですわー！,,【スキル行動】全体ダメージ闇攻撃（魔法）： ATK * 50,,0,,,,SORCERY,DARK,NULL,MAGIC,,41,41,RANK1,0,USER_ALL,,,,,,44205001,
44205002,コンフリクト,,【スキル行動】高ダメージ闇攻撃（魔法）： INT * 100,,0,,,,SORCERY,DARK,NULL,MAGIC,,42,42,RANK1,0,USER_ONE,,,,,,44205002,
44205003,また新たなバグですの……,,【スキル行動】高ダメージ闇攻撃（物理）： ATK * 100,,0,,,,ATTACK,DARK,NULL,PHYSICS,,42,42,RANK1,0,USER_ONE,,,,,,44205003,
44205004,ブルースクリーン,,【スキル行動】高ダメージ闇攻撃（魔法）： INT * 100,,0,,,,SORCERY,DARK,NULL,MAGIC,,42,42,RANK1,0,USER_ONE,,,,,,44205004,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44205101,もう帰りたいですわー！,,【スキル行動】全体ダメージ闇攻撃（魔法）： ATK * 50,,0,,,,SORCERY,DARK,NULL,MAGIC,,41,41,RANK1,0,USER_ALL,,,,,,44205101,
44205102,コンフリクト,,【スキル行動】高ダメージ闇攻撃（魔法）： INT * 100,,0,,,,SORCERY,DARK,NULL,MAGIC,,42,42,RANK1,0,USER_ONE,,,,,,44205102,
44205103,また新たなバグですの……,,【スキル行動】高ダメージ闇攻撃（物理）： ATK * 100,,0,,,,ATTACK,DARK,NULL,PHYSICS,,42,42,RANK1,0,USER_ONE,,,,,,44205103,
44205104,ブルースクリーン,,【スキル行動】高ダメージ闇攻撃（魔法）： INT * 100,,0,,,,SORCERY,DARK,NULL,MAGIC,,42,42,RANK1,0,USER_ONE,,,,,,44205104,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44205201,もう帰りたいですわー！,,【スキル行動】全体ダメージ闇攻撃（魔法）： ATK * 50,,0,,,,SORCERY,DARK,NULL,MAGIC,,41,41,RANK1,0,USER_ALL,,,,,,44205201,
44205202,コンフリクト,,【スキル行動】高ダメージ闇攻撃（魔法）： INT * 100,,0,,,,SORCERY,DARK,NULL,MAGIC,,42,42,RANK1,0,USER_ONE,,,,,,44205202,
44205203,また新たなバグですの……,,【スキル行動】高ダメージ闇攻撃（物理）： ATK * 100,,0,,,,ATTACK,DARK,NULL,PHYSICS,,42,42,RANK1,0,USER_ONE,,,,,,44205203,
44205204,ブルースクリーン,,【スキル行動】高ダメージ闇攻撃（魔法）： INT * 100,,0,,,,SORCERY,DARK,NULL,MAGIC,,42,42,RANK1,0,USER_ONE,,,,,,44205204,
# 20160901_星冠グループ,,,,,,,,,,,,,,,,,,,,,,,,,
#星冠型アルビレオ,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44101001,エキゾチック・フレイム,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44101001,
44101002,頑強な体,,,,,,,,DEFENSE,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44101002,
44101003,研磨,,,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44101003,
44101004,一刀両断,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44101004,
44101005,纏わりつく炎,,,,,,,,SORCERY,NULL,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44101005,
44101006,纏わりつく炎（テキスト無し）,,,,,,,,SORCERY,NULL,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44101006,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44101101,エキゾチック・フレイム,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44101101,
44101102,頑強な体,,,,,,,,DEFENSE,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44101102,
44101103,研磨,,,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44101103,
44101104,一刀両断,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44101104,
44101105,纏わりつく炎,,,,,,,,SORCERY,NULL,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44101105,
44101106,纏わりつく炎（テキスト無し）,,,,,,,,SORCERY,NULL,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44101106,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44101201,エキゾチック・フレイム,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44101201,
44101202,頑強な体,,,,,,,,DEFENSE,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44101202,
44101203,研磨,,,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,SELF,,,,,,44101203,
44101204,一刀両断,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44101204,
44101205,纏わりつく炎,,,,,,,,SORCERY,NULL,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44101205,
44101206,纏わりつく炎（テキスト無し）,,,,,,,,SORCERY,NULL,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44101206,
#星冠型デネブ,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44102001,降り注ぐもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44102001,
44102002,射るもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102002,
44102003,導くもの,,,,,,,,SUPPORT,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44102003,
44102004,貫くもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102004,
44102005,貫くもの（名前なし）,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102005,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44102101,降り注ぐもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44102101,
44102102,射るもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102102,
44102103,導くもの,,,,,,,,SUPPORT,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44102103,
44102104,貫くもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102104,
44102105,貫くもの（名前なし）,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102105,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44102201,降り注ぐもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44102201,
44102202,射るもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102202,
44102203,導くもの,,,,,,,,SUPPORT,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44102203,
44102204,貫くもの,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102204,
44102205,貫くもの（名前なし）,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44102205,
#星冠型織姫,,,※Iniestaからの効果変更有り,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44103001,絶対、許さないんだから！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44103001,
44103002,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103002,
44103003,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103003,
44103004,お望みどおりに！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44103004,
44103005,お望みどおりに！,,,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44103005,
44103006,鉄扇,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44103006,
44103007,鉄扇,,,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44103007,
44103008,願い叶えるもの,,,,,,,,SUPPORT,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103008,
44103009,願い叶えるもの,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103009,
44103010,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44103010,
44103011,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44103011,
44103012,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103002,
44103012,,,,,,,,,,,,,,,,,,,,RANDOM,50,,1,44103003,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,
44103101,絶対、許さないんだから！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44103101,
44103102,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103102,
44103103,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103103,
44103104,お望みどおりに！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44103104,
44103105,お望みどおりに！,,,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44103105,
44103106,鉄扇,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44103106,
44103107,鉄扇,,,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44103107,
44103108,願い叶えるもの,,,,,,,,SUPPORT,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103108,
44103109,願い叶えるもの,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103109,
44103110,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44103110,
44103111,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44103111,
44103112,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103102,
44103112,,,,,,,,,,,,,,,,,,,,RANDOM,50,,1,44103103,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,
44103201,絶対、許さないんだから！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44103201,
44103202,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103202,
44103203,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103203,
44103204,お望みどおりに！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44103204,
44103205,お望みどおりに！,,,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,44103205,
44103206,鉄扇,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44103206,
44103207,鉄扇,,,,,,,,SORCERY,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44103207,
44103208,願い叶えるもの,,,,,,,,SUPPORT,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103208,
44103209,願い叶えるもの,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103209,
44103210,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44103210,
44103211,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44103211,
44103212,なんてったってアイドル！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44103202,
44103212,,,,,,,,,,,,,,,,,,,,RANDOM,50,,1,44103203,
#星冠型彦星,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44104001,静かなる怒り,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44104001,
44104002,祈りたまえ,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,44104002,
44104003,織姫への思い,,,,,,,,DEFENSE,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44104003,
44104004,願いは届き、叶えられる,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104004,
44104005,願いは届き、叶えられる,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104005,
44104006,願いは届き、叶えられる,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44104006,
44104007,願いは届き、叶えられる,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104007,
44104008,月夜の願い,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44104008,
44104009,そよぐ笹の葉,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44104009,
44104010,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104010,
44104011,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104011,
44104012,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104012,
44104013,願いを叶えよう,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,44104013,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,
44104101,静かなる怒り,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44104101,
44104102,祈りたまえ,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,44104102,
44104103,織姫への思い,,,,,,,,DEFENSE,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44104103,
44104104,願いは届き、叶えられる,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104104,
44104105,願いは届き、叶えられる,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104105,
44104106,願いは届き、叶えられる,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44104106,
44104107,願いは届き、叶えられる,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104107,
44104108,月夜の願い,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44104108,
44104109,そよぐ笹の葉,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44104109,
44104110,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104110,
44104111,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104111,
44104112,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104112,
44104113,願いを叶えよう,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,44104113,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,
44104201,静かなる怒り,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44104201,
44104202,祈りたまえ,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,44104202,
44104203,織姫への思い,,,,,,,,DEFENSE,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44104203,
44104204,願いは届き、叶えられる,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104204,
44104205,願いは届き、叶えられる,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104205,
44104206,願いは届き、叶えられる,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44104206,
44104207,願いは届き、叶えられる,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,44104207,
44104208,月夜の願い,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44104208,
44104209,そよぐ笹の葉,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44104209,
44104210,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104210,
44104211,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104211,
44104212,,,,,,,,,SPECIAL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,44104212,
44104213,願いを叶えよう,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,44104213,
#星冠型ポラリス,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44105001,魔法少女的鉄拳制裁,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105001,
44105002,魔法少女的肉体言語,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105002,
44105003,魔法少女的弱点,,,,,,,,ATTACK,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44105003,
44105004,マジカルモーニングスター,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105004,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44105101,魔法少女的鉄拳制裁,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105101,
44105102,魔法少女的肉体言語,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105102,
44105103,魔法少女的弱点,,,,,,,,ATTACK,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44105103,
44105104,マジカルモーニングスター,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105104,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44105201,魔法少女的鉄拳制裁,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105201,
44105202,魔法少女的肉体言語,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105202,
44105203,魔法少女的弱点,,,,,,,,ATTACK,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,44105203,
44105204,マジカルモーニングスター,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44105204,
# 20160916_炎夏グループ,,,,,,,,,,,,,,,,,,,,,,,,,
#炎夏型アーサー -技巧の場-,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,
44106001,美少女をよこしなさい！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106001,
44106002,美少女たちをよこしなさい！,本体,全体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44106002,
44106003,ビリジアンペネトレイト,部位①,単体物理攻撃：ATK*75 ※貫通攻撃,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106003,
44106004,ビリジアンペネトレイト（表示なし）,部位①,単体物理攻撃：ATK*75 ※貫通攻撃,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106004,
44106005,【極】ディフェンスボール,部位②,全体DEF＆MDEF UP：固定値,,,,,,DEFENSE,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106005,
44106006,ディフェンスボール,部位②,全体DEF＆MDEF UP：MND*100,,,,,,DEFENSE,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106006,
44106007,トラブル・イン・サマー,部位③,全体ATK UP：固定値,,,,,,SUPPORT,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106007,
44106008,ハプニング・イン・サマー,部位③,全体ATK UP：MND*100,,,,,,SUPPORT,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106008,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,
44106101,美少女をよこしなさい！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106101,
44106102,美少女たちをよこしなさい！,本体,全体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44106102,
44106103,ビリジアンペネトレイト,部位①,単体物理攻撃：ATK*75 ※貫通攻撃,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106103,
44106104,ビリジアンペネトレイト（表示なし）,部位①,単体物理攻撃：ATK*75 ※貫通攻撃,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106104,
44106105,超・夏の紫外線対策,部位②,全体DEF＆MDEF UP：固定値,,,,,,DEFENSE,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106105,
44106106,夏の紫外線対策,部位②,全体DEF＆MDEF UP：MND*100,,,,,,DEFENSE,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106106,
44106107,トラブル・イン・サマー,部位③,全体ATK UP：固定値,,,,,,SUPPORT,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106107,
44106108,ハプニング・イン・サマー,部位③,全体ATK UP：MND*100,,,,,,SUPPORT,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106108,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,
44106201,美少女をよこしなさい！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106201,
44106202,美少女たちをよこしなさい！,本体,全体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,44106202,
44106203,ビリジアンペネトレイト,部位①,単体物理攻撃：ATK*75 ※貫通攻撃,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106203,
44106204,ビリジアンペネトレイト（表示なし）,部位①,単体物理攻撃：ATK*75 ※貫通攻撃,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44106204,
44106205,超・夏の紫外線対策,部位②,全体DEF＆MDEF UP：固定値,,,,,,DEFENSE,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106205,
44106206,夏の紫外線対策,部位②,全体DEF＆MDEF UP：MND*100,,,,,,DEFENSE,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106206,
44106207,トラブル・イン・サマー,部位③,全体ATK UP：固定値,,,,,,SUPPORT,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106207,
44106208,ハプニング・イン・サマー,部位③,全体ATK UP：MND*100,,,,,,SUPPORT,NULL,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,44106208,
#炎夏型エターナルフレイム,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,
44107001,……えい,本体,単体物理攻撃&ATK UP：ATK*150 & MND*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44107001,
44107002,エターナルフレイム,部位①,単体魔法攻撃＆自己INT UP：INT*100 ＆ MND*100,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44107002,
44107003,エターナルアイス,部位②,単体魔法攻撃＆自己INT UP：INT*100 ＆ MND*100,,,,,,SUPPORT,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44107003,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,
44107101,……えい,本体,単体物理攻撃&ATK UP：ATK*150 & MND*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,44107101,
44107102,エターナルフレイム,部位①,単体魔法攻撃＆自己INT UP：INT*100 ＆ MND*100,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,44107102,
