#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示時に掛ける数,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
61012052,[火/冰]治疗熟练 绝 等级2,fire/ice medic,火/冰属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012052,
61012053,[火/冰]治疗熟练 绝 等级3,fire/ice medic,火/冰属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012053,
61012061,[火/风]治疗熟练 绝 等级1,fire/wind medic,火/风属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012061,
61012062,[火/风]治疗熟练 绝 等级2,fire/wind medic,火/风属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012062,
61012063,[火/风]治疗熟练 绝 等级3,fire/wind medic,火/风属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012063,
61012071,[火/光]治疗熟练 绝 等级1,fire/light medic,火/光属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012071,
61012072,[火/光]治疗熟练 绝 等级2,fire/light medic,火/光属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012072,
61012073,[火/光]治疗熟练 绝 等级3,fire/light medic,火/光属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012073,
61012081,[火/暗]治疗熟练 绝 等级1,fire/dark medic,火/暗属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012081,
61012082,[火/暗]治疗熟练 绝 等级2,fire/dark medic,火/暗属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012082,
61012083,[火/暗]治疗熟练 绝 等级3,fire/dark medic,火/暗属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012083,
61012091,[冰/风]治疗熟练 绝 等级1,ice/wind medic,冰/风属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012091,
61012092,[冰/风]治疗熟练 绝 等级2,ice/wind medic,冰/风属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012092,
61012093,[冰/风]治疗熟练 绝 等级3,ice/wind medic,冰/风属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012093,
61012101,[冰/光]治疗熟练 绝 等级1,ice/light medic,冰/光属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012101,
61012102,[冰/光]治疗熟练 绝 等级2,ice/light medic,冰/光属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012102,
61012103,[冰/光]治疗熟练 绝 等级3,ice/light medic,冰/光属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012103,
61012111,[冰/暗]治疗熟练 绝 等级1,ice/dark medic,冰/暗属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012111,
61012112,[冰/暗]治疗熟练 绝 等级2,ice/dark medic,冰/暗属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012112,
61012113,[冰/暗]治疗熟练 绝 等级3,ice/dark medic,冰/暗属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012113,
61012121,[风/光]治疗熟练 绝 等级1,wind/light medic,风/光属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012121,
61012122,[风/光]治疗熟练 绝 等级2,wind/light medic,风/光属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012122,
61012123,[风/光]治疗熟练 绝 等级3,wind/light medic,风/光属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012123,
61012131,[风/暗]治疗熟练 绝 等级1,wind/dark medic,风/暗属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012131,
61012132,[风/暗]治疗熟练 绝 等级2,wind/dark medic,风/暗属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012132,
61012133,[风/暗]治疗熟练 绝 等级3,wind/dark medic,风/暗属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012133,
61012141,[光/暗]治疗熟练 绝 等级1,light/dark medic,光/暗属性的回复効果提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012141,
61012142,[光/暗]治疗熟练 绝 等级2,light/dark medic,光/暗属性的回复効果提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012142,
61012143,[光/暗]治疗熟练 绝 等级3,light/dark medic,光/暗属性的回复効果提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012143,
61012151,[火/冰]物一闪 绝 等级1,fire/ice slasher,火/冰属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012151,
61012152,[火/冰]物一闪 绝 等级2,fire/ice slasher,火/冰属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012152,
61012153,[火/冰]物一闪 绝 等级3,fire/ice slasher,火/冰属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012153,
61012161,[火/风]物一闪 绝 等级1,fire/wind slasher,火/风属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012161,
61012162,[火/风]物一闪 绝 等级2,fire/wind slasher,火/风属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012162,
61012163,[火/风]物一闪 绝 等级3,fire/wind slasher,火/风属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012163,
61012171,[火/光]物一闪 绝 等级1,fire/light slasher,火/光属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012171,
61012172,[火/光]物一闪 绝 等级2,fire/light slasher,火/光属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012172,
61012173,[火/光]物一闪 绝 等级3,fire/light slasher,火/光属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012173,
61012181,[火/暗]物一闪 绝 等级1,fire/dark slasher,火/暗属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012181,
61012182,[火/暗]物一闪 绝 等级2,fire/dark slasher,火/暗属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012182,
61012183,[火/暗]物一闪 绝 等级3,fire/dark slasher,火/暗属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012183,
61012191,[冰/风]物一闪 绝 等级1,ice/wind slasher,冰/风属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012191,
61012192,[冰/风]物一闪 绝 等级2,ice/wind slasher,冰/风属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012192,
61012193,[冰/风]物一闪 绝 等级3,ice/wind slasher,冰/风属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012193,
61012201,[冰/光]物一闪 绝 等级1,ice/light slasher,冰/光属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012201,
61012202,[冰/光]物一闪 绝 等级2,ice/light slasher,冰/光属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012202,
61012203,[冰/光]物一闪 绝 等级3,ice/light slasher,冰/光属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012203,
61012211,[冰/暗]物一闪 绝 等级1,ice/dark slasher,冰/暗属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012211,
61012212,[冰/暗]物一闪 绝 等级2,ice/dark slasher,冰/暗属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012212,
61012213,[冰/暗]物一闪 绝 等级3,ice/dark slasher,冰/暗属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012213,
61012221,[风/光]物一闪 绝 等级1,wind/light slasher,风/光属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012221,
61012222,[风/光]物一闪 绝 等级2,wind/light slasher,风/光属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012222,
61012223,[风/光]物一闪 绝 等级3,wind/light slasher,风/光属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012223,
61012231,[风/暗]物一闪 绝 等级1,wind/dark slasher,风/暗属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012231,
61012232,[风/暗]物一闪 绝 等级2,wind/dark slasher,风/暗属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012232,
61012233,[风/暗]物一闪 绝 等级3,wind/dark slasher,风/暗属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012233,
61012241,[光/暗]物一闪 绝 等级1,light/dark slasher,光/暗属性的物理暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012241,
61012242,[光/暗]物一闪 绝 等级2,light/dark slasher,光/暗属性的物理暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012242,
61012243,[光/暗]物一闪 绝 等级3,light/dark slasher,光/暗属性的物理暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012243,
61012251,[火/冰]魔一闪 绝 等级1,fire/ice slasher,火/冰属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012251,
61012252,[火/冰]魔一闪 绝 等级2,fire/ice slasher,火/冰属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012252,
61012253,[火/冰]魔一闪 绝 等级3,fire/ice slasher,火/冰属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012253,
61012261,[火/风]魔一闪 绝 等级1,fire/wind slasher,火/风属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012261,
61012262,[火/风]魔一闪 绝 等级2,fire/wind slasher,火/风属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012262,
61012263,[火/风]魔一闪 绝 等级3,fire/wind slasher,火/风属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012263,
61012271,[火/光]魔一闪 绝 等级1,fire/light slasher,火/光属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012271,
61012272,[火/光]魔一闪 绝 等级2,fire/light slasher,火/光属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012272,
61012273,[火/光]魔一闪 绝 等级3,fire/light slasher,火/光属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012273,
61012281,[火/暗]魔一闪 绝 等级1,fire/dark slasher,火/暗属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012281,
61012282,[火/暗]魔一闪 绝 等级2,fire/dark slasher,火/暗属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012282,
61012283,[火/暗]魔一闪 绝 等级3,fire/dark slasher,火/暗属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012283,
61012291,[冰/风]魔一闪 绝 等级1,ice/wind slasher,冰/风属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012291,
61012292,[冰/风]魔一闪 绝 等级2,ice/wind slasher,冰/风属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012292,
61012293,[冰/风]魔一闪 绝 等级3,ice/wind slasher,冰/风属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012293,
61012301,[冰/光]魔一闪 绝 等级1,ice/light slasher,冰/光属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012301,
61012302,[冰/光]魔一闪 绝 等级2,ice/light slasher,冰/光属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012302,
61012303,[冰/光]魔一闪 绝 等级3,ice/light slasher,冰/光属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012303,
61012311,[冰/暗]魔一闪 绝 等级1,ice/dark slasher,冰/暗属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012311,
61012312,[冰/暗]魔一闪 绝 等级2,ice/dark slasher,冰/暗属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012312,
61012313,[冰/暗]魔一闪 绝 等级3,ice/dark slasher,冰/暗属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012313,
61012321,[风/光]魔一闪 绝 等级1,wind/light slasher,风/光属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012321,
61012322,[风/光]魔一闪 绝 等级2,wind/light slasher,风/光属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012322,
61012323,[风/光]魔一闪 绝 等级3,wind/light slasher,风/光属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012323,
61012331,[风/暗]魔一闪 绝 等级1,wind/dark slasher,风/暗属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012331,
61012332,[风/暗]魔一闪 绝 等级2,wind/dark slasher,风/暗属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012332,
61012333,[风/暗]魔一闪 绝 等级3,wind/dark slasher,风/暗属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012333,
61012341,[光/暗]魔一闪 绝 等级1,light/dark slasher,光/暗属性的魔法暴击率提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012341,
61012342,[光/暗]魔一闪 绝 等级2,light/dark slasher,光/暗属性的魔法暴击率提升9%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012342,
61012343,[光/暗]魔一闪 绝 等级3,light/dark slasher,光/暗属性的魔法暴击率提升16%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61012343,
61017901,物攻熟练 绝 等级1,physical mastery,物理伤害提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017901,
61017902,物攻熟练 绝 等级2,physical mastery,物理伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017902,
61017903,物攻熟练 绝 等级3,physical mastery,物理伤害提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017903,
61017911,魔攻熟练 绝 等级1,magic mastery,魔法伤害提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017911,
61017912,魔攻熟练 绝 等级2,magic mastery,魔法伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017912,
61017913,魔攻熟练 绝 等级3,magic mastery,魔法伤害提升6%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017913,
61017921,物魔熟练 绝 等级1,physical/magic mastery,伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61017921,
